                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                0.63562,                0.47728,                   1.01,                0.84717,                0.84133,                0.85867,                0.68439,                0.67108,                0.46592,                 1.0078,               0.007723,               0.007723,               0.007723
                     71,                0.63307,                0.46899,                 1.0072,                0.83602,                0.83847,                0.86028,                0.67502,                0.68656,                0.47345,                 1.0123,                0.00769,                0.00769,                0.00769
                     72,                0.63478,                0.47478,                 1.0053,                0.84208,                 0.8399,                0.85582,                0.68308,                 0.6618,                0.46547,                 0.9999,               0.007657,               0.007657,               0.007657
                     73,                0.62962,                0.46598,                 1.0043,                0.86504,                0.83939,                0.86099,                0.68667,                0.67012,                0.45925,                 1.0011,               0.007624,               0.007624,               0.007624
                     74,                0.62576,                0.46415,                 1.0042,                0.86857,                0.81729,                0.86021,                0.68774,                 0.6784,                0.47649,                 1.0061,               0.007591,               0.007591,               0.007591
                     75,                0.62397,                0.46372,                 1.0027,                0.87173,                0.83215,                0.85908,                0.68675,                0.67706,                0.46351,                 1.0093,               0.007558,               0.007558,               0.007558
                     76,                0.63217,                0.46445,                 1.0069,                0.85251,                0.83712,                0.85361,                0.67893,                0.67883,                0.46415,                0.99987,               0.007525,               0.007525,               0.007525
                     77,                0.61849,                0.45559,                0.99637,                0.85228,                0.82923,                0.85335,                0.68292,                0.67229,                0.47163,                0.99628,               0.007492,               0.007492,               0.007492
                     78,                0.61446,                0.45516,                0.99533,                0.84802,                0.83189,                0.86228,                0.69353,                0.66467,                0.46249,                0.99277,               0.007459,               0.007459,               0.007459
                     79,                0.61111,                0.45609,                0.99386,                0.87524,                0.81427,                0.87068,                0.68761,                0.67159,                0.45763,                0.99951,               0.007426,               0.007426,               0.007426
                     80,                0.61313,                 0.4462,                0.99582,                0.86271,                0.84237,                0.86359,                0.69438,                 0.6609,                0.45325,                0.98695,               0.007393,               0.007393,               0.007393
                     81,                0.61342,                0.45553,                0.99574,                0.86821,                0.83369,                0.87028,                0.69354,                0.66348,                0.44618,                 0.9883,                0.00736,                0.00736,                0.00736
                     82,                0.60771,                0.44965,                0.99272,                0.87305,                0.84445,                0.87763,                0.70107,                0.66212,                0.44903,                0.98866,               0.007327,               0.007327,               0.007327
                     83,                0.60909,                0.46367,                0.99475,                0.86956,                 0.8413,                0.87743,                0.70301,                0.65528,                0.43503,                0.98606,               0.007294,               0.007294,               0.007294
