                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.80313,                0.67291,                 1.0232,                0.68375,                0.70296,                0.72566,                0.54101,                0.82735,                0.64649,                  1.033,               0.007426,               0.007426,               0.007426
                     54,                0.80052,                0.64283,                 1.0063,                0.70184,                0.73252,                0.75137,                0.53707,                0.84542,                0.65367,                 1.0371,              0.0073765,              0.0073765,              0.0073765
                     55,                0.78848,                0.64441,                  1.013,                0.67286,                0.74843,                 0.7403,                0.52882,                0.85902,                0.64872,                 1.0528,               0.007327,               0.007327,               0.007327
                     56,                0.78891,                0.64139,                 1.0133,                0.68494,                0.75848,                0.75065,                0.54689,                0.81671,                0.60529,                 1.0302,              0.0072775,              0.0072775,              0.0072775
                     57,                0.77639,                0.62876,                0.99941,                0.72396,                 0.7002,                 0.7486,                0.53564,                0.84531,                0.65274,                 1.0424,               0.007228,               0.007228,               0.007228
                     58,                0.79021,                0.63844,                 1.0098,                0.69282,                0.73666,                0.73377,                0.51833,                0.82746,                0.63156,                   1.04,              0.0071785,              0.0071785,              0.0071785
                     59,                0.78514,                 0.6289,                 1.0103,                0.67343,                0.72472,                0.71545,                0.50976,                 0.8511,                 0.6558,                   1.04,               0.007129,               0.007129,               0.007129
                     60,                 0.7891,                 0.6381,                 1.0107,                0.71163,                0.70149,                0.76313,                0.54404,                0.85781,                0.65209,                 1.0429,              0.0070795,              0.0070795,              0.0070795
                     61,                0.78269,                0.62531,                 1.0071,                0.68966,                0.74728,                0.74292,                0.53568,                0.83975,                0.61898,                 1.0349,                0.00703,                0.00703,                0.00703
                     62,                0.78034,                0.63105,                 1.0067,                0.71732,                0.72014,                0.76313,                0.56421,                 0.8368,                0.62052,                 1.0341,              0.0069805,              0.0069805,              0.0069805
                     63,                0.77226,                 0.6285,                 1.0058,                0.70499,                0.71398,                0.76011,                0.55178,                0.82938,                0.62537,                  1.032,               0.006931,               0.006931,               0.006931
                     64,                 0.7577,                0.60563,                0.99643,                0.72346,                0.77965,                  0.779,                0.53968,                0.83772,                0.63275,                 1.0424,              0.0068815,              0.0068815,              0.0068815
                     65,                0.76013,                 0.6087,                 1.0001,                0.69899,                0.73245,                0.72578,                0.51471,                0.83652,                 0.6318,                 1.0348,               0.006832,               0.006832,               0.006832
                     66,                0.76421,                0.60583,                0.99633,                0.70471,                0.73784,                0.75753,                0.52925,                0.85901,                0.64203,                 1.0509,              0.0067825,              0.0067825,              0.0067825
                     67,                0.76793,                0.61413,                0.99994,                0.72229,                0.71337,                0.75589,                0.53836,                0.84217,                0.64884,                 1.0454,               0.006733,               0.006733,               0.006733
                     68,                0.75451,                0.58801,                0.99326,                0.75468,                0.71369,                0.73596,                0.53671,                0.83047,                0.65062,                 1.0361,              0.0066835,              0.0066835,              0.0066835
                     69,                0.75179,                0.59309,                0.99274,                0.73945,                 0.7189,                0.75475,                0.55762,                0.84376,                0.62804,                 1.0355,               0.006634,               0.006634,               0.006634
                     70,                0.75562,                0.59585,                0.99217,                0.74131,                 0.6936,                 0.7261,                0.52735,                0.82977,                0.64551,                 1.0322,              0.0065845,              0.0065845,              0.0065845
                     71,                0.75522,                0.59179,                0.99326,                0.75016,                0.73634,                0.76316,                0.56309,                0.81947,                 0.6162,                 1.0279,               0.006535,               0.006535,               0.006535
                     72,                0.75182,                0.58713,                0.99218,                 0.7453,                0.71771,                0.75166,                0.52094,                0.82091,                0.60077,                  1.031,              0.0064855,              0.0064855,              0.0064855
                     73,                0.75139,                0.58701,                0.99006,                0.72255,                0.77569,                0.77874,                0.56156,                0.81938,                0.60984,                  1.038,               0.006436,               0.006436,               0.006436
                     74,                0.73547,                0.56196,                0.98049,                0.72235,                0.75364,                0.78113,                0.56276,                0.84048,                0.61262,                 1.0408,              0.0063865,              0.0063865,              0.0063865
                     75,                0.75149,                0.58315,                0.99058,                0.78179,                0.69109,                0.78116,                0.56095,                0.83169,                0.61342,                  1.043,               0.006337,               0.006337,               0.006337
                     76,                0.74521,                0.56601,                0.97791,                0.74437,                0.72006,                0.75816,                0.52721,                0.83365,                0.61907,                 1.0321,              0.0062875,              0.0062875,              0.0062875
                     77,                0.73953,                0.56088,                0.98422,                0.77145,                0.70881,                0.77744,                0.55968,                0.83733,                0.62118,                 1.0301,               0.006238,               0.006238,               0.006238
                     78,                0.72704,                0.56252,                0.98522,                 0.7122,                0.75825,                 0.7705,                0.56893,                0.81653,                  0.612,                 1.0315,              0.0061885,              0.0061885,              0.0061885
                     79,                0.73193,                0.56509,                0.98402,                0.68747,                0.74767,                0.74481,                0.53937,                0.81979,                0.63484,                 1.0305,               0.006139,               0.006139,               0.006139
                     80,                0.72586,                0.55762,                0.98604,                0.79633,                0.72045,                0.78277,                0.54532,                0.85465,                0.62513,                 1.0576,              0.0060895,              0.0060895,              0.0060895
                     81,                0.73538,                0.56611,                0.98683,                0.73571,                0.72898,                0.75043,                0.55441,                0.83868,                0.61264,                 1.0423,                0.00604,                0.00604,                0.00604
                     82,                 0.7288,                  0.564,                0.98088,                0.73655,                0.75894,                0.78092,                0.55239,                0.83024,                0.61079,                 1.0362,              0.0059905,              0.0059905,              0.0059905
                     83,                0.72672,                0.54577,                0.98042,                0.72751,                 0.7676,                0.76003,                0.56089,                0.82741,                0.60371,                 1.0307,               0.005941,               0.005941,               0.005941
                     84,                0.72313,                 0.5478,                 0.9801,                0.78417,                0.70646,                0.78026,                 0.5684,                0.83367,                 0.6172,                 1.0436,              0.0058915,              0.0058915,              0.0058915
                     85,                0.71329,                0.52971,                0.96542,                0.74565,                0.70733,                0.75996,                0.55499,                0.84188,                0.63531,                 1.0543,               0.005842,               0.005842,               0.005842
                     86,                0.72119,                0.54144,                0.98102,                0.72381,                0.74662,                0.78436,                0.55907,                0.83835,                 0.6133,                 1.0558,              0.0057925,              0.0057925,              0.0057925
                     87,                 0.7108,                0.53782,                0.97976,                0.75277,                0.75485,                 0.7653,                 0.5538,                0.85245,                0.63801,                  1.054,               0.005743,               0.005743,               0.005743
                     88,                0.70888,                0.52894,                0.97469,                0.75623,                0.74738,                0.78615,                0.55862,                0.82902,                0.62113,                 1.0455,              0.0056935,              0.0056935,              0.0056935
                     89,                0.70823,                0.52333,                0.97014,                0.71449,                0.73811,                0.76905,                0.56186,                0.81652,                0.62204,                 1.0344,               0.005644,               0.005644,               0.005644
                     90,                0.71169,                  0.533,                0.97147,                 0.6949,                0.77237,                0.77264,                0.54383,                0.81832,                0.61951,                 1.0419,              0.0055945,              0.0055945,              0.0055945
                     91,                0.71158,                0.53106,                0.97658,                0.74122,                0.78403,                0.78667,                 0.5638,                0.83057,                0.61805,                 1.0369,               0.005545,               0.005545,               0.005545
                     92,                 0.7073,                0.52912,                0.97378,                0.73624,                 0.7365,                0.75705,                0.55679,                0.82335,                0.61118,                 1.0413,              0.0054955,              0.0054955,              0.0054955
                     93,                0.70694,                0.52927,                0.97669,                0.75742,                0.76262,                0.78376,                0.54627,                0.82025,                0.60063,                 1.0292,               0.005446,               0.005446,               0.005446
                     94,                0.69272,                0.50786,                0.96688,                0.72505,                0.76324,                0.77038,                0.54401,                0.81844,                0.60875,                 1.0342,              0.0053965,              0.0053965,              0.0053965
                     95,                0.69702,                0.51186,                0.96491,                0.74189,                0.76551,                0.77615,                0.54224,                0.84389,                0.60916,                 1.0572,               0.005347,               0.005347,               0.005347
                     96,                 0.6989,                0.51284,                0.96791,                0.80359,                0.74764,                0.79237,                0.55291,                0.84176,                0.60236,                 1.0588,              0.0052975,              0.0052975,              0.0052975
                     97,                0.70203,                0.52037,                0.96728,                0.73477,                0.73832,                 0.7785,                0.55227,                0.84846,                0.60108,                  1.049,               0.005248,               0.005248,               0.005248
                     98,                0.68804,                0.50576,                 0.9614,                0.72616,                0.74262,                0.76435,                0.55429,                0.82098,                0.60311,                 1.0356,              0.0051985,              0.0051985,              0.0051985
                     99,                0.68062,                0.50579,                0.95894,                 0.7128,                0.74479,                0.76112,                0.53054,                0.83396,                0.61769,                 1.0417,               0.005149,               0.005149,               0.005149
                    100,                0.68437,                0.49093,                0.96235,                0.77874,                0.75389,                0.78979,                0.55531,                0.83728,                0.58429,                  1.051,              0.0050995,              0.0050995,              0.0050995
                    101,                0.68479,                0.50138,                0.95531,                0.77408,                0.73954,                0.77811,                0.54172,                0.82893,                0.59427,                 1.0439,                0.00505,                0.00505,                0.00505
                    102,                0.68261,                0.49216,                0.96064,                0.76525,                0.77408,                  0.781,                 0.5299,                0.83659,                0.60396,                  1.051,              0.0050005,              0.0050005,              0.0050005
                    103,                0.67933,                0.51147,                0.96152,                 0.7708,                0.73584,                0.76344,                0.53651,                0.82672,                0.60809,                 1.0379,               0.004951,               0.004951,               0.004951
                    104,                0.67042,                0.48146,                0.95099,                0.80439,                0.76011,                0.80798,                0.57582,                0.83047,                0.59913,                 1.0385,              0.0049015,              0.0049015,              0.0049015
                    105,                0.67119,                0.49789,                0.95492,                0.74014,                0.78607,                 0.7647,                 0.5407,                 0.8263,                0.60126,                 1.0439,               0.004852,               0.004852,               0.004852
                    106,                0.68681,                0.50127,                0.95945,                0.79335,                0.77804,                0.79711,                0.56203,                 0.8227,                0.56994,                 1.0345,              0.0048025,              0.0048025,              0.0048025
                    107,                 0.6694,                0.48765,                0.95037,                0.79594,                0.75271,                0.81223,                0.57678,                0.83005,                0.60063,                 1.0432,               0.004753,               0.004753,               0.004753
                    108,                0.66462,                0.48308,                0.95177,                 0.7817,                0.78862,                0.80049,                 0.5876,                0.81889,                0.58959,                 1.0391,              0.0047035,              0.0047035,              0.0047035
                    109,                0.66064,                0.47292,                0.95204,                0.79962,                 0.7487,                0.79751,                0.57218,                0.81493,                0.60527,                 1.0379,               0.004654,               0.004654,               0.004654
                    110,                0.66351,                0.47933,                0.95087,                0.81713,                0.75554,                0.80926,                0.57709,                0.81662,                0.60592,                 1.0343,              0.0046045,              0.0046045,              0.0046045
                    111,                0.67058,                0.47955,                0.95243,                0.77951,                0.76493,                0.80075,                 0.5768,                0.81916,                0.57047,                 1.0291,               0.004555,               0.004555,               0.004555
                    112,                0.67057,                0.47789,                 0.9539,                 0.8064,                0.77603,                 0.8127,                0.58998,                0.82829,                0.57565,                 1.0434,              0.0045055,              0.0045055,              0.0045055
                    113,                0.65607,                 0.4674,                0.94739,                0.74418,                0.78647,                0.80077,                0.57021,                0.83474,                0.60369,                 1.0425,               0.004456,               0.004456,               0.004456
                    114,                0.65466,                0.47587,                0.94803,                0.78099,                0.75506,                0.79728,                0.57253,                0.82853,                0.58849,                 1.0472,              0.0044065,              0.0044065,              0.0044065
                    115,                0.65046,                0.46249,                0.94297,                0.77388,                0.76852,                0.80294,                0.57928,                0.82853,                0.60762,                 1.0422,               0.004357,               0.004357,               0.004357
